student_id,age,gender,study_hours_per_day,smartphone_usage_hours,social_media_hours,gaming_hours,streaming_hours,sleep_hours,exercise_hours,class_attendance_percent,assignment_completion_percent,caffeine_intake_cups,mental_health_status,parent_education_level,internet_quality,motivation_level,final_exam_score
9824,21,Female,2.13,3.82,3.37,3.42,3.01,6.55,0.66,86.67,100.0,0,Poor,Masters,Average,6.75,80.1
9825,22,Male,3.04,6.38,5.26,0.92,3.55,7.96,2.75,65.61,65.77,1,Good,Bachelors,Poor,2.6,64.03
9826,21,Male,1.96,0.75,5.91,0.0,2.35,8.51,1.26,81.71,47.59,4,Good,Masters,Average,5.26,70.9
9827,20,Female,5.51,9.09,2.67,0.75,1.78,9.24,0.0,94.13,74.3,2,Average,Bachelors,Poor,6.89,88.22
9828,21,Male,2.0,4.92,5.5,2.09,1.66,6.87,2.05,81.91,100.0,1,Good,HighSchool,Average,5.17,96.14
9829,20,Male,3.88,6.45,6.48,3.52,2.39,6.03,1.26,75.09,100.0,1,Poor,Bachelors,Poor,8.58,88.29
9830,18,Female,5.67,4.18,3.5,1.13,0.0,7.16,2.21,90.38,70.33,5,Average,Bachelors,Average,9.73,95.28
9831,21,Male,6.08,7.56,3.36,3.07,1.04,6.46,1.03,83.14,75.6,3,Average,HighSchool,Good,6.57,87.52
9832,23,Female,6.12,7.43,3.5,4.36,1.89,8.18,0.83,85.8,99.93,1,Poor,HighSchool,Average,5.91,83.11
9833,25,Female,3.61,2.93,4.18,1.45,2.6,7.52,2.76,71.44,73.72,3,Average,Masters,Good,4.96,95.76
9834,21,Male,3.07,7.62,5.34,3.56,0.0,7.56,0.0,72.87,73.04,1,Average,HighSchool,Average,8.21,88.3
9835,20,Female,1.87,6.99,0.77,0.74,0.0,8.69,1.3,85.21,63.06,2,Average,HighSchool,Average,4.78,57.47
9836,21,Male,3.51,6.44,3.05,3.57,2.39,6.06,0.33,80.0,83.63,3,Good,Bachelors,Good,5.77,88.27
9837,19,Female,4.86,4.38,3.49,1.95,0.02,8.27,0.0,81.49,84.28,0,Average,Bachelors,Average,6.35,98.8
9838,20,Female,3.35,5.59,2.94,2.31,1.64,6.09,1.63,81.91,82.96,2,Average,Bachelors,Good,5.51,84.69
9839,23,Male,3.41,6.01,0.81,3.04,2.19,7.16,0.0,76.13,86.21,0,Average,HighSchool,Poor,8.79,79.62
9840,23,Male,5.13,2.43,2.44,2.96,0.0,5.97,0.55,85.24,60.48,0,Average,HighSchool,Good,5.35,65.31
9841,19,Male,6.35,6.88,1.38,4.05,2.34,6.48,0.33,79.16,100.0,1,Poor,Masters,Average,4.73,100.0
9842,18,Male,7.78,1.28,3.95,2.86,1.76,5.49,1.08,89.04,90.37,0,Good,HighSchool,Good,9.76,100.0
9843,23,Male,4.05,10.55,5.27,0.0,2.65,8.67,0.0,97.56,79.95,0,Average,Bachelors,Good,7.03,87.14
9844,20,Male,5.08,3.47,3.67,2.2,1.96,6.09,0.92,93.24,86.37,2,Good,Bachelors,Average,7.57,100.0
9845,23,Male,4.57,8.17,5.49,5.47,1.19,6.84,0.81,94.58,75.57,2,Average,Bachelors,Good,4.27,79.66
9846,17,Male,1.85,7.37,1.54,3.39,0.0,6.96,1.6,78.15,83.65,4,Good,HighSchool,Average,5.11,53.34
9847,23,Female,4.55,10.91,4.02,4.14,1.39,5.02,0.68,88.23,79.1,1,Poor,HighSchool,Good,4.09,67.43
9848,19,Male,0.0,8.84,5.36,0.93,3.3,7.27,1.2,92.79,87.93,0,Poor,HighSchool,Average,6.7,44.62
9849,17,Male,4.95,5.78,0.1,1.95,1.69,5.97,0.0,79.34,100.0,0,Poor,Bachelors,Average,6.28,91.78
9850,17,Male,3.84,6.57,4.87,0.5,2.04,8.54,1.8,82.46,66.24,1,Good,Bachelors,Average,4.47,92.17
9851,20,Female,4.96,6.92,0.0,2.16,1.19,5.98,1.23,76.24,95.15,1,Poor,HighSchool,Average,9.74,100.0
9852,17,Male,3.27,6.24,6.17,2.79,2.05,7.08,0.05,91.85,100.0,3,Poor,Bachelors,Average,4.59,67.53
9853,23,Female,5.99,3.11,3.75,0.0,3.2,5.76,0.86,85.86,63.27,0,Average,HighSchool,Good,3.33,95.83
9854,24,Female,4.39,5.71,1.78,0.0,0.44,6.61,1.24,70.92,95.31,0,Average,PhD,Average,6.58,89.03
9855,23,Male,1.67,3.88,3.92,1.69,1.92,8.78,1.8,58.84,78.77,1,Average,Bachelors,Average,6.11,65.72
9856,19,Female,4.81,5.2,2.45,1.86,2.01,7.29,1.29,80.59,76.81,0,Average,Masters,Average,2.14,85.26
9857,19,Female,7.03,2.54,3.25,1.29,0.45,8.3,0.95,92.88,75.63,4,Good,Bachelors,Poor,6.56,100.0
9858,17,Female,1.28,3.36,7.83,2.12,2.13,9.71,1.37,100.0,82.37,1,Average,HighSchool,Average,9.35,60.64
9859,17,Male,5.17,6.42,2.89,3.64,3.17,7.06,0.37,76.9,100.0,1,Average,HighSchool,Poor,5.76,100.0
9860,20,Male,4.12,5.13,4.07,2.03,1.08,7.73,0.0,85.92,82.42,2,Average,Bachelors,Average,6.05,85.02
9861,23,Male,6.83,1.87,6.33,2.27,3.28,6.89,1.89,98.79,35.64,3,Poor,HighSchool,Average,7.84,79.32
9862,24,Female,7.58,2.85,0.0,4.06,1.45,7.65,0.33,59.32,53.3,1,Good,Bachelors,Poor,1.0,73.12
9863,23,Female,4.67,5.44,1.52,2.99,0.91,8.0,1.3,87.46,80.92,1,Good,Masters,Poor,5.79,72.27
9864,17,Male,1.82,1.49,3.39,3.18,1.8,8.22,1.75,97.9,100.0,2,Poor,Masters,Poor,8.9,90.89
9865,21,Male,3.45,5.74,1.75,0.99,1.04,6.86,0.26,73.19,83.39,4,Good,Bachelors,Average,4.99,76.16
9866,21,Male,3.69,7.27,2.98,3.6,3.3,5.75,0.0,92.34,76.38,1,Poor,HighSchool,Average,6.43,62.44
9867,20,Male,4.54,4.22,7.16,2.64,3.49,8.02,0.59,86.46,92.92,4,Average,Bachelors,Average,3.36,93.66
9868,19,Male,8.44,6.94,7.61,4.27,3.33,4.89,1.41,70.65,65.36,2,Average,Bachelors,Average,5.38,78.49
9869,21,Male,5.19,5.8,5.67,2.67,0.71,6.48,2.69,75.95,80.21,3,Average,Bachelors,Average,6.96,100.0
9870,22,Male,2.09,0.0,4.92,2.59,2.24,5.61,0.0,74.25,83.17,2,Average,Masters,Poor,3.91,75.96
9871,20,Female,2.58,7.83,3.69,3.23,0.42,7.68,2.76,77.06,98.85,0,Poor,Bachelors,Average,6.16,49.45
9872,20,Male,2.08,6.44,1.24,2.1,1.33,8.86,1.96,90.83,88.82,4,Poor,Bachelors,Average,6.96,51.42
9873,23,Male,3.87,6.73,4.53,0.55,2.11,6.37,1.81,83.1,85.58,1,Good,Masters,Average,7.02,100.0
9874,18,Male,7.12,5.83,6.77,2.46,1.69,10.0,0.31,90.98,84.73,1,Good,Bachelors,Poor,5.41,100.0
9875,23,Female,7.4,4.95,1.85,2.21,0.02,8.32,0.0,76.31,92.68,2,Poor,HighSchool,Average,5.17,100.0
9876,20,Female,1.66,7.26,4.26,2.01,0.0,6.16,0.99,88.12,76.18,3,Average,Bachelors,Average,4.17,47.8
9877,19,Male,5.92,3.02,3.77,0.0,1.48,7.2,0.38,73.86,83.57,0,Good,Masters,Average,5.32,100.0
9878,17,Female,4.04,5.22,3.1,0.86,2.36,6.39,1.84,84.33,100.0,0,Average,Bachelors,Good,4.06,100.0
9879,17,Female,4.89,7.43,3.42,1.61,0.15,7.0,0.0,78.24,89.99,1,Good,Masters,Good,2.47,74.17
9880,21,Male,6.46,3.59,3.22,3.21,1.37,5.27,0.63,87.16,84.25,4,Good,PhD,Poor,3.92,100.0
9881,19,Female,1.76,7.73,2.73,1.47,2.16,6.82,0.75,82.55,49.98,3,Good,Masters,Poor,7.8,56.31
9882,24,Female,7.94,4.31,4.11,2.32,2.05,9.51,0.0,69.78,61.4,0,Poor,HighSchool,Average,8.69,92.58
9883,19,Female,3.78,2.81,1.06,4.43,0.73,5.21,0.49,63.8,69.96,1,Good,HighSchool,Average,8.31,82.98
9884,20,Female,4.41,7.34,4.26,0.0,1.64,8.05,1.38,100.0,93.01,3,Good,HighSchool,Average,6.19,84.21
9885,24,Female,2.74,4.01,4.16,0.41,2.22,5.75,2.78,72.91,84.98,2,Good,Bachelors,Poor,8.09,74.1
9886,25,Female,2.02,6.97,7.17,0.6,2.39,5.34,0.83,100.0,74.61,3,Good,Bachelors,Average,5.57,58.86
9887,20,Female,8.24,2.52,0.95,1.14,2.69,7.96,1.1,80.06,81.24,0,Poor,Bachelors,Poor,5.22,99.29
9888,23,Male,4.2,6.93,0.64,2.89,1.26,5.32,0.84,80.66,52.02,3,Average,Bachelors,Average,7.48,76.96
9889,20,Male,8.16,5.02,6.94,1.08,4.27,5.33,2.08,90.79,71.79,2,Average,Bachelors,Poor,8.75,100.0
9890,17,Female,5.76,6.15,1.6,1.25,1.51,8.11,1.18,82.72,75.37,1,Poor,Masters,Average,3.98,86.14
9891,21,Female,4.71,5.19,4.76,2.86,2.28,7.61,3.08,93.11,100.0,4,Average,HighSchool,Average,6.24,85.75
9892,22,Female,1.8,5.36,5.62,0.0,4.16,6.16,1.71,86.94,66.26,1,Average,Bachelors,Average,1.0,62.65
9893,24,Male,6.69,5.49,7.29,3.05,1.87,7.83,0.87,81.41,78.39,3,Average,Masters,Good,4.08,89.42
9894,17,Female,1.29,1.25,5.34,1.92,2.33,5.12,0.0,75.05,68.53,0,Good,Bachelors,Average,6.13,62.9
9895,23,Female,6.26,7.22,3.16,2.42,1.83,8.84,0.15,79.66,71.47,1,Good,HighSchool,Poor,5.62,100.0
9896,21,Female,4.69,5.58,2.7,2.68,2.42,7.98,0.89,85.01,66.18,5,Average,Masters,Average,8.57,81.86
9897,25,Female,4.18,4.46,3.56,2.71,0.58,4.65,1.27,94.95,100.0,0,Good,Bachelors,Average,5.5,76.46
9898,18,Female,5.13,4.31,3.36,3.01,1.33,6.03,0.0,84.7,77.46,1,Average,HighSchool,Average,6.42,78.99
9899,23,Male,3.63,4.84,7.0,2.9,2.17,8.41,1.81,87.73,57.61,0,Good,Masters,Average,4.19,76.43
9900,25,Male,5.27,5.37,7.99,1.88,0.0,9.36,0.0,87.15,77.49,0,Average,Bachelors,Good,3.36,87.94
9901,21,Female,7.37,3.79,4.78,0.94,0.0,4.87,0.31,96.78,81.2,1,Good,Masters,Average,10.0,100.0
9902,25,Male,2.74,9.23,2.95,0.1,1.77,6.41,0.0,76.48,78.7,2,Average,HighSchool,Good,5.64,45.44
9903,24,Female,5.34,6.41,2.86,5.1,2.73,3.89,1.67,75.21,38.78,1,Good,HighSchool,Good,4.49,35.27
9904,24,Male,3.32,10.56,2.12,3.31,1.7,3.5,2.65,77.79,98.49,1,Good,HighSchool,Average,5.63,48.6
9905,24,Female,7.03,3.56,2.04,1.11,1.65,4.83,1.12,73.06,76.02,2,Average,Bachelors,Average,5.55,87.47
9906,20,Male,5.69,2.73,3.06,0.44,1.93,9.07,0.03,81.65,80.47,1,Average,Masters,Average,6.47,94.99
9907,17,Female,3.18,9.62,2.99,0.57,1.21,6.28,1.8,81.18,69.26,0,Good,Bachelors,Average,2.77,54.85
9908,18,Male,3.19,5.07,5.69,1.51,3.03,9.25,2.87,86.37,72.16,1,Good,Masters,Good,7.36,97.5
9909,17,Female,6.34,2.3,3.03,1.58,0.0,5.96,1.64,81.67,58.06,4,Average,Masters,Good,6.08,100.0
9910,20,Female,6.79,5.94,0.0,0.52,2.05,9.33,1.25,70.08,97.17,1,Good,HighSchool,Average,4.46,93.01
9911,25,Male,3.38,4.32,2.07,2.1,1.63,3.5,0.7,92.49,75.12,1,Average,Bachelors,Good,6.54,81.99
9912,18,Male,4.07,10.47,5.36,5.32,0.0,7.01,1.32,80.41,100.0,4,Poor,Bachelors,Good,3.96,70.38
9913,23,Male,4.59,1.8,4.04,0.96,0.73,8.59,2.42,93.99,72.96,0,Good,Masters,Average,4.83,100.0
9914,25,Male,2.83,3.97,3.83,2.39,0.0,6.79,1.04,67.35,66.35,1,Average,Bachelors,Average,8.05,64.81
9915,20,Male,5.64,9.97,6.96,1.23,1.21,8.81,2.07,67.71,59.58,0,Good,Bachelors,Poor,7.49,78.23
9916,18,Male,7.54,6.28,5.46,4.77,1.54,7.12,1.1,63.2,100.0,2,Poor,Bachelors,Good,5.75,76.94
9917,17,Male,3.23,4.41,4.12,1.02,2.4,4.12,3.07,78.12,98.46,0,Poor,HighSchool,Average,6.88,46.28
9918,17,Male,3.79,7.55,5.51,2.31,0.82,8.61,0.88,96.59,49.04,1,Average,Bachelors,Good,6.0,100.0
9919,19,Male,1.73,6.8,4.59,4.55,3.74,7.6,3.54,85.36,73.46,3,Average,Bachelors,Good,3.84,55.35
9920,22,Female,8.32,6.57,4.23,1.69,3.58,4.88,1.44,86.92,95.28,1,Average,Masters,Good,7.18,100.0
9921,21,Female,4.88,5.57,3.42,2.41,1.81,8.91,1.09,86.5,89.21,1,Average,Bachelors,Average,7.98,98.98
9922,21,Female,2.16,4.58,1.91,1.22,2.93,8.49,1.72,88.8,100.0,2,Poor,HighSchool,Average,4.72,57.54
9923,22,Male,3.14,5.78,2.28,2.31,1.72,6.72,0.0,96.42,74.14,4,Good,Masters,Average,6.92,94.19
9924,23,Female,3.97,8.01,3.07,3.94,0.0,6.53,0.12,63.84,73.68,1,Average,HighSchool,Average,3.48,61.55
9925,18,Male,7.32,4.83,5.82,0.48,0.52,6.61,2.38,90.41,99.43,1,Average,Bachelors,Average,2.29,100.0
9926,21,Female,0.31,4.72,4.31,2.16,3.09,8.17,0.0,90.64,75.83,0,Average,HighSchool,Average,4.08,33.58
9927,23,Female,3.34,3.09,2.99,0.0,2.63,6.22,0.08,100.0,86.34,4,Good,Bachelors,Average,5.83,94.68
9928,21,Female,5.76,2.9,4.63,2.28,0.55,8.55,0.33,78.33,65.37,2,Average,HighSchool,Poor,7.32,85.04
9929,18,Female,3.98,6.57,1.69,1.89,2.59,4.74,1.59,83.83,79.21,0,Poor,Bachelors,Poor,4.37,72.42
9930,21,Male,6.15,2.73,1.5,0.22,1.34,7.69,1.58,78.61,70.16,4,Good,Bachelors,Average,9.34,100.0
9931,18,Female,4.11,5.31,4.75,2.03,0.58,6.6,0.9,92.21,73.98,3,Good,Bachelors,Good,7.4,95.32
9932,23,Male,6.45,3.08,4.88,2.73,1.01,7.72,0.71,91.24,99.1,2,Good,HighSchool,Good,2.99,69.78
9933,19,Female,7.12,6.73,4.94,3.15,0.0,7.37,3.2,75.06,80.84,1,Average,Masters,Good,8.42,95.08
9934,19,Male,3.65,8.27,6.73,3.75,1.77,9.87,2.18,85.16,64.78,1,Good,Bachelors,Good,1.7,62.67
9935,24,Male,2.24,0.0,1.06,3.25,1.11,8.53,2.32,88.79,54.16,0,Good,HighSchool,Average,5.09,79.64
9936,19,Female,4.77,6.21,6.21,1.37,1.1,7.48,0.24,73.73,90.81,3,Average,Masters,Poor,4.4,85.0
9937,19,Female,6.47,3.02,0.51,1.52,2.38,7.27,0.14,87.34,86.52,1,Average,Bachelors,Poor,4.91,100.0
9938,22,Male,3.24,7.71,4.47,2.34,1.98,6.64,0.0,80.47,85.04,1,Average,HighSchool,Average,6.52,73.19
9939,19,Female,0.46,7.72,4.9,1.11,2.44,7.37,1.49,84.03,89.35,1,Average,Bachelors,Average,4.28,28.42
9940,25,Female,4.69,9.14,2.8,3.0,2.23,7.03,0.55,92.34,77.69,2,Good,PhD,Average,3.84,89.75
9941,18,Female,6.29,6.53,3.41,1.39,2.48,8.89,0.0,92.39,98.02,1,Average,HighSchool,Average,5.31,100.0
9942,23,Male,3.56,7.76,5.99,1.43,2.26,9.71,0.48,86.18,88.8,1,Average,HighSchool,Average,6.56,61.96
9943,19,Male,2.06,5.86,0.0,2.09,1.25,6.11,2.2,72.28,98.49,2,Good,Bachelors,Good,4.58,83.24
9944,24,Male,2.95,7.87,4.06,0.0,2.16,6.27,1.78,100.0,79.95,1,Average,PhD,Good,4.48,70.7
9945,19,Female,5.84,6.19,5.98,4.06,2.3,7.6,1.73,87.15,93.01,0,Average,Bachelors,Good,6.56,100.0
9946,23,Male,6.64,2.53,1.77,1.04,3.41,7.21,0.1,84.92,94.18,0,Good,HighSchool,Good,6.11,100.0
9947,21,Female,8.51,6.85,2.43,4.3,1.47,6.16,0.42,72.36,91.56,1,Poor,HighSchool,Average,4.85,100.0
9948,23,Female,2.02,0.79,3.91,1.13,2.15,6.16,2.35,87.02,80.48,2,Poor,HighSchool,Good,6.22,73.67
9949,18,Female,4.15,3.42,3.07,2.87,2.34,7.7,0.06,72.28,68.82,0,Poor,Bachelors,Good,6.62,78.55
9950,22,Male,6.22,6.31,4.66,2.16,0.57,6.33,1.42,77.84,100.0,0,Average,Bachelors,Average,8.33,93.95
9951,17,Female,2.62,1.62,3.18,1.71,1.87,4.91,1.92,94.27,58.33,5,Average,Masters,Average,5.88,60.81
9952,20,Female,5.37,5.46,1.59,3.42,4.45,4.91,1.35,83.48,89.47,0,Average,Masters,Average,3.01,86.29
9953,20,Male,2.24,7.12,1.78,4.99,1.65,6.45,1.53,75.85,93.4,3,Poor,Bachelors,Average,5.24,56.92
9954,23,Female,6.44,5.55,1.69,3.9,0.28,10.0,0.25,63.7,74.95,2,Average,Bachelors,Average,7.28,61.71
9955,20,Female,4.0,2.5,5.52,3.91,1.77,7.73,1.44,87.87,86.85,1,Average,Bachelors,Poor,7.69,100.0
9956,25,Female,4.66,2.58,2.98,2.69,3.84,6.84,0.0,87.18,91.66,2,Good,Masters,Average,3.23,95.74
9957,20,Male,6.02,5.07,2.84,0.0,1.37,4.18,0.76,91.77,71.31,3,Good,Bachelors,Average,6.7,100.0
9958,25,Male,3.3,4.74,2.54,2.87,2.57,5.57,0.9,82.04,85.7,1,Good,Bachelors,Average,4.78,93.06
9959,25,Male,3.13,8.47,3.24,2.48,2.45,7.08,0.0,68.88,78.78,1,Good,HighSchool,Good,5.43,74.54
9960,23,Female,3.41,7.2,4.29,2.81,2.02,7.38,0.34,84.66,75.47,2,Good,Masters,Average,8.46,95.86
9961,19,Male,8.27,5.98,0.8,5.39,1.7,6.61,1.83,94.84,100.0,0,Poor,Bachelors,Average,10.0,100.0
9962,19,Male,1.55,4.36,4.16,1.93,1.41,5.93,1.77,89.26,84.3,2,Poor,Masters,Good,7.58,65.78
9963,19,Female,3.26,6.51,5.11,3.57,2.03,4.54,1.62,85.46,75.97,5,Good,HighSchool,Good,4.42,75.27
9964,20,Male,5.47,6.89,5.3,3.18,3.94,4.14,1.31,74.65,77.09,0,Good,HighSchool,Good,6.77,74.27
9965,22,Female,5.84,4.0,7.59,3.26,3.02,6.8,1.7,77.84,56.99,1,Average,Bachelors,Average,4.42,88.68
9966,19,Male,7.28,8.61,5.16,2.06,0.55,6.1,0.7,81.13,82.27,5,Average,HighSchool,Average,6.06,82.9
9967,21,Female,2.61,3.54,2.65,2.86,2.4,7.48,1.56,78.74,81.72,2,Average,Bachelors,Average,2.44,71.12
9968,17,Female,8.37,3.69,3.47,2.56,3.52,6.51,1.71,89.07,60.81,2,Poor,Bachelors,Poor,8.37,91.34
9969,23,Male,6.64,7.03,3.76,0.2,3.27,7.01,0.93,67.86,79.7,1,Good,HighSchool,Average,7.62,100.0
9970,21,Male,4.84,3.79,3.92,0.39,0.87,9.21,1.37,74.54,54.77,1,Good,HighSchool,Poor,10.0,100.0
9971,18,Male,4.82,5.1,3.22,4.32,1.5,8.55,1.5,99.57,70.14,3,Good,HighSchool,Average,3.05,77.04
9972,18,Female,6.46,3.61,6.66,1.72,1.63,5.68,1.42,66.64,100.0,5,Average,Bachelors,Average,5.91,100.0
9973,19,Male,6.32,6.48,1.54,4.3,0.56,6.6,1.18,93.71,91.93,0,Average,HighSchool,Average,5.62,100.0
9974,25,Male,4.54,7.7,4.09,1.53,3.26,7.8,0.75,92.36,74.21,2,Poor,Bachelors,Average,4.44,82.72
9975,25,Male,2.43,9.48,3.68,3.98,0.88,5.77,1.1,81.29,86.77,3,Average,HighSchool,Average,8.22,42.16
9976,20,Female,1.85,6.07,6.08,3.64,0.99,4.11,2.49,90.79,76.43,1,Good,PhD,Good,7.88,53.15
9977,24,Male,5.62,2.38,1.09,2.04,3.48,5.15,1.37,70.34,84.87,1,Poor,Masters,Good,10.0,85.49
9978,19,Female,6.36,4.01,3.29,0.0,0.96,6.88,1.86,80.75,92.85,2,Poor,Bachelors,Average,6.37,100.0
9979,23,Female,0.48,4.55,4.58,1.25,3.35,5.01,1.28,98.18,65.57,3,Good,PhD,Average,8.81,88.11
9980,18,Female,4.45,5.72,0.46,0.45,1.0,9.45,1.34,83.21,100.0,1,Good,HighSchool,Poor,5.21,94.74
9981,23,Male,4.91,8.17,5.28,2.77,1.16,6.57,1.13,77.04,48.68,1,Poor,Masters,Poor,7.06,77.81
9982,20,Female,7.14,2.67,2.82,2.1,1.02,5.3,3.05,69.59,88.68,1,Good,Bachelors,Average,6.8,94.74
9983,20,Male,4.1,3.42,4.42,1.19,1.64,6.74,1.06,92.44,83.13,0,Good,Masters,Average,6.56,100.0
9984,22,Female,1.98,2.74,3.42,4.91,1.89,5.85,0.97,93.58,72.48,1,Poor,Bachelors,Average,7.72,80.71
9985,18,Female,1.55,2.67,3.63,2.55,3.2,5.94,1.02,87.31,99.29,0,Average,HighSchool,Poor,6.51,66.18
9986,23,Male,7.11,2.98,5.23,2.22,3.19,9.82,0.22,94.92,85.4,4,Good,Masters,Good,5.64,100.0
9987,19,Female,2.97,7.57,4.89,2.08,2.17,10.0,0.81,89.31,100.0,2,Poor,HighSchool,Average,4.86,72.38
9988,17,Female,2.28,2.64,1.47,3.19,0.0,6.65,1.86,68.13,60.61,0,Poor,PhD,Average,2.73,59.35
9989,17,Male,2.81,4.58,7.61,0.0,2.74,6.27,1.6,92.56,73.05,0,Poor,HighSchool,Average,6.77,70.28
9990,20,Male,7.16,3.85,3.35,1.49,2.21,8.01,0.0,83.79,64.4,2,Average,Masters,Good,5.59,100.0
9991,22,Female,6.52,5.1,2.1,0.77,0.88,6.32,1.02,67.74,98.76,3,Good,Masters,Poor,2.24,100.0
9992,22,Male,3.3,7.53,3.42,2.2,0.87,5.51,1.39,93.18,98.19,4,Average,Bachelors,Good,9.25,95.3
9993,22,Male,6.86,3.61,1.69,1.54,2.24,6.31,2.12,65.26,45.82,1,Average,Bachelors,Average,8.84,100.0
9994,24,Female,4.19,9.1,3.77,1.0,2.44,8.31,3.36,91.02,63.94,1,Good,HighSchool,Average,5.82,84.78
9995,23,Female,4.77,7.58,0.69,5.04,1.48,7.83,2.94,89.54,100.0,2,Average,Bachelors,Average,8.28,99.22
9996,21,Male,9.08,1.41,1.86,3.76,0.7,7.28,0.49,90.48,85.63,0,Poor,HighSchool,Good,8.7,100.0
9997,23,Male,3.24,5.14,2.64,1.44,0.35,4.87,0.85,81.46,81.26,1,Average,Masters,Poor,6.69,52.05
9998,22,Female,4.61,2.53,8.02,4.22,1.15,7.75,0.15,97.27,92.17,3,Good,HighSchool,Average,7.01,100.0
9999,25,Male,6.05,4.29,0.86,3.68,1.37,8.91,2.18,72.35,99.01,2,Good,HighSchool,Good,2.7,92.39
10000,19,Female,5.34,5.6,1.32,0.24,2.63,6.33,1.57,79.88,100.0,2,Good,HighSchool,Good,6.89,100.0
10001,24,Male,5.98,5.33,5.82,3.52,2.66,5.34,0.27,85.3,77.24,2,Average,Bachelors,Poor,4.93,78.7
10002,19,Female,1.91,7.57,2.32,3.47,3.05,5.66,2.5,87.23,39.97,2,Good,HighSchool,Good,6.23,57.73
10003,22,Male,2.8,8.57,3.98,0.55,1.26,8.48,2.5,86.65,96.52,1,Average,Bachelors,Poor,4.53,75.06
10004,22,Male,5.8,8.32,3.46,0.86,2.36,9.28,1.18,89.27,83.53,2,Average,Bachelors,Average,5.83,91.23
10005,18,Female,8.41,4.03,2.5,0.0,0.73,7.81,1.37,70.33,100.0,1,Poor,Bachelors,Good,2.53,100.0
10006,18,Male,3.91,4.41,4.57,1.6,0.38,6.58,0.91,75.66,86.24,2,Average,Bachelors,Average,6.48,100.0
10007,19,Male,0.0,6.91,6.49,2.92,2.17,8.21,0.14,96.15,100.0,0,Good,Bachelors,Good,5.24,43.12
10008,24,Male,3.79,9.81,2.39,0.15,2.65,8.61,2.44,89.18,54.84,3,Poor,HighSchool,Good,3.42,58.49
10009,20,Female,7.15,5.83,4.34,0.93,1.82,8.05,2.09,79.99,88.09,5,Good,Bachelors,Average,6.57,100.0
10010,25,Male,3.98,6.59,3.98,4.46,0.0,6.45,2.22,72.82,100.0,0,Good,Bachelors,Average,5.33,85.05
10011,20,Male,4.45,4.71,3.1,3.7,1.45,6.38,1.22,80.09,66.4,2,Good,Bachelors,Good,3.24,83.14
10012,24,Female,4.52,1.83,2.79,2.56,2.65,5.96,1.68,92.71,65.06,3,Good,Bachelors,Good,7.88,100.0
10013,23,Male,5.7,2.34,0.92,3.89,1.94,6.57,1.1,88.6,80.53,3,Poor,HighSchool,Average,9.26,96.92
10014,25,Male,3.1,10.46,2.74,3.92,1.81,5.76,1.79,93.05,57.3,2,Good,Bachelors,Good,2.26,56.32
10015,17,Male,4.53,2.86,1.22,1.5,1.96,8.72,0.34,77.57,75.57,1,Good,PhD,Poor,8.92,100.0
10016,18,Female,5.21,4.46,1.63,1.24,0.0,7.4,0.13,80.6,74.0,0,Good,Bachelors,Average,6.75,100.0
10017,21,Female,4.02,9.37,4.82,2.93,0.67,6.99,1.44,73.21,71.81,0,Poor,Masters,Good,3.35,80.05
10018,25,Male,3.25,10.39,1.45,2.4,0.0,8.02,2.43,91.31,100.0,1,Average,Masters,Good,1.24,77.67
10019,20,Female,0.23,0.0,4.1,0.0,3.03,9.09,0.57,81.95,80.65,0,Good,HighSchool,Good,4.87,76.42
10020,22,Male,7.96,7.6,4.67,1.79,0.51,5.76,1.07,76.28,94.33,1,Poor,Masters,Good,5.57,68.07
10021,24,Female,4.03,1.73,5.01,4.01,0.72,7.98,1.73,90.59,82.2,1,Good,Bachelors,Average,5.42,85.65
10022,19,Male,3.65,2.64,6.13,2.04,2.89,10.0,0.0,67.39,78.57,2,Average,HighSchool,Average,7.65,82.95
10023,20,Male,5.16,5.88,0.0,1.28,0.95,6.75,2.35,87.42,69.55,2,Average,Bachelors,Poor,7.07,88.88
10024,25,Female,6.31,3.05,3.26,3.97,2.31,5.69,1.64,88.89,79.1,1,Poor,HighSchool,Poor,2.39,90.88
10025,22,Male,2.67,4.29,0.0,3.23,1.99,9.99,0.0,71.48,90.6,1,Good,HighSchool,Average,6.84,75.35
10026,21,Male,5.57,9.24,4.59,5.87,2.01,5.92,2.15,88.03,89.87,1,Good,Bachelors,Good,2.11,95.87
10027,22,Female,7.18,5.41,2.61,4.35,0.37,7.09,1.82,78.67,69.62,1,Good,Bachelors,Poor,4.12,100.0
10028,23,Male,2.52,0.89,4.95,3.33,1.15,9.77,1.52,82.14,84.41,0,Good,Masters,Average,2.18,70.31
10029,20,Male,6.22,6.18,2.04,3.49,0.0,6.75,1.75,82.11,97.9,2,Average,Masters,Poor,4.54,100.0
10030,20,Male,0.59,2.51,1.34,0.0,2.65,8.78,1.16,89.08,78.63,0,Good,HighSchool,Poor,4.43,62.46
10031,20,Male,2.95,7.9,3.53,5.5,0.78,8.58,0.0,71.65,87.25,3,Poor,HighSchool,Average,9.06,35.16
10032,23,Female,3.5,3.35,2.65,1.11,1.44,5.92,0.53,100.0,88.06,4,Poor,HighSchool,Good,4.87,75.33
10033,20,Male,8.13,7.45,3.3,0.03,1.24,7.56,0.92,92.47,67.35,0,Average,PhD,Average,5.43,100.0
